ComponentCode,ComponentModel,ComponentSpecification,StockCount,ERPComponentName,ComponentType,ComponentLibraryType,SortableValueMagnitude,SortableValueUnit
C437560,GRM31A7U3A121JW31D,1206,67,120pF ±5% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C561179,C1005NP0121KGTS,0402,60,120pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C113889,CC1206JRNPOBBN121,1206,55,120pF ±5% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C376864,TCC0805COG121J500BT,0805,51,120pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C541451,CC0402JRX7R9BB121,0402,50,120pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C726120,AC0402JRNPO9BN121,0402,47,120pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C527052,CC0603GRNPO0BN121,0603,45,120pF ±2% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C237175,0805N121J500CT,0805,30,120pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C105919,C0805N121J251T,0805,30,120pF ±5% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C282826,TCC1206X7R121K102ET,1206,20,120pF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C437541,GRM2165C1H121JA01D,0805,17,120pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C66626,1206CG121J500NT,1206,16,120pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C527215,CC0805JRNPOYBN121,0805,11,120pF ±5% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C63699,0603CG121J201NT,0603,10,120pF ±5% 200V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C161405,GRM0335C1H121GA01D,0201,10,120pF ±2% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C309483,CC0805GRNPO9BN121,0805,8,120pF ±2% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C508853,C1608C0G2E121JT000N,0603,8,120pF ±5% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000120000000,microfarad
C882544,GRM1555C1H131JA01D,0402,8670,130pF ±5%,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000130000000,microfarad
C441737,GRM1885C1H131JA01D,0603,5011,130pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000130000000,microfarad
C520003,CC0805JRNPO9BN131,0805,3821,130pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000130000000,microfarad
C302053,0603N131G500CT,0603,2418,130pF ±2% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000130000000,microfarad
C519476,CC0603GRNPO9BN131,0603,1892,130pF ±2% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000130000000,microfarad
C519399,CC0603JRNPO9BN131,0603,455,130pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000130000000,microfarad
C237179,0603N131J500CT,0603,323,130pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000130000000,microfarad
C318659,CL10C131JB8NNNC,0603,35,130pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000130000000,microfarad
C327424,0603CG131J500NT,0603,30,130pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000130000000,microfarad
C107038,CC0603JRNPO9BN151,0603,111849,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C126497,GCM1555C1H151JA16D,0402,41767,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C377072,TCC1206X7R151K102DTS,1206,17353,150pF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C106998,CC0402JRNPO9BN151,0402,11775,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C161408,GRM0335C1H151JA01D,0201,10825,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C541446,CC0402JRX7R9BB151,0402,9800,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C376811,TCC0603X7R151K500CT,0603,9073,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C312107,C1005NP0151KGTS,0402,8530,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C1645,0603CG151J500NT,0603,8391,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C295960,0402N151K500CT,0402,8012,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C162458,GRM31A7U2J151JW31D,1206,7927,150pF ±5% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C610146,V151J0402C0G500NBT,0402,7255,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C140683,C0402C0G151J500NTB,0402,6645,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C363531,FN15X151K500PNG,0402,6200,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C466235,TCC0402X7R151K500AT,0402,5748,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C161486,GRM033R71E151KA01D,0201,4806,150pF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C147505,C1005X7R151KGTS,0402,4645,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C152846,0805N151J101CT,0805,4140,150pF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C519515,CC0603JRX7R9BB151,0603,4030,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C107075,CC0603KRX7R9BB151,0603,3976,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C458894,0603N151F500CT,0603,3900,150pF ±1% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C162467,GRM31A7U3A151JW31D,1206,3770,150pF ±5% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C527999,GRM1882C1H151JA01D,0603,3583,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C326703,CC1206JKNPOCBN151,1206,3528,150pF ±5% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C282715,TCC0805COG151J251BT,0805,3234,150pF ±5% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C106029,C1206X151K102T,1206,3156,150pF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C565568,FN18X151K500PSG,0603,3051,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C472784,CL10C151JB81PNC,0603,2976,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C323561,MT18N151J500CT,0603,2940,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C12220,0402CG151J500NT,0402,2912,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C388033,0603N151J101CT,0603,2867,150pF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C472448,CL05C151JB51PNC,0402,2865,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C565572,FN18N151J500PSG,0603,2843,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C723632,AC0603JRNPO0BN151,0603,2836,150pF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C282741,TCC0805X7R151K101BT,0805,2610,150pF ±10% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C115673,C0402X7R151K500NTB,0402,2500,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C303951,1206B151K102CT,1206,2445,150pF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C106128,C1808X151K302T,1808,2440,150pF ±10% 3kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C107111,CC0805JRNPO9BN151,0805,2352,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C326651,CC1206JRNPOABN151,1206,2267,150pF ±5% 200V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C694222,CGA3E2C0G2A151JT0Y0N,0603,2141,150pF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C1888,1206CG151J500NT,1206,2007,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C363947,GCM31A5C2J151JX01D,1206,1972,150pF ±5% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C147479,C1005NP0151JGTS,0402,1880,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C363511,FN15N151J500PNG,0402,1714,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C107180,CC1206JRNPO9BN151,1206,1233,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C527078,CC0805FRNPO9BN151,0805,1204,150pF ±1% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C126577,GCM1885C2A151JA16D,0603,1196,150pF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C301964,0402N151J500CT,0402,1150,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C113789,CC0402KRX7R9BB151,0402,1044,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C576975,CC0805JRNPOBBN151,0805,928,150pF ±5% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C376866,TCC0805COG151J500BT,0805,770,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C726121,AC0402JRNPO9BN151,0402,747,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C168906,0603N151J500CT,0603,698,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C237333,GRM1555C1H151FA01D,0402,648,150pF ±1% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C106183,C2021X151K302T,2021,640,150pF ±10% 3kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C541384,CC0402KRX7R8BB151,0402,508,150pF ±10% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C415401,GRM1885C2A151JA01D,0603,505,150pF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C152811,0402B151K500CT,0402,420,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C312106,C1005X7R151MGTS,0402,400,150pF ±20% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C152924,0603N151G500,0603,368,150pF ±2% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C282831,TCC1206X7R151K500DT,1206,345,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C431009,500R14N151JV4T,0603,344,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C1795,0805CG151J500NT,0805,335,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C576803,CC0603JRNPO0BN151,0603,331,150pF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C113855,CC0805KRX7R9BB151,0805,299,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C282743,TCC0805X7R151K500BT,0805,295,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C342906,CGA3E2C0G1H151JT0Y0N,0603,279,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C541423,CC0402GRNPO9BN151,0402,277,150pF ±2% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C513599,CC0805JRNPOYBN151,0805,269,150pF ±5% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C85975,GRM1885C1H151JA01D,0603,262,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C282832,TCC1206X7R151K501DT,1206,234,150pF ±10% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C141011,C1206C151J2GAC7800,1206,231,150pF ±5% 200V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C76951,GRM1555C1H151JA01D,0402,220,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C525505,1206N151J102CT,1206,197,150pF ±5% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C527041,CC0603FRNPO0BN151,0603,193,150pF ±1% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C296016,0603B151K500CT,0603,165,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C519499,CC0603FRNPO9BN151,0603,118,150pF ±1% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C342573,C1608C0G2E151JT000N,0603,115,150pF ±5% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C520084,CC0805GRNPO9BN151,0805,115,150pF ±2% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C63701,0603CG151J201NT,0603,111,150pF ±5% 200V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C1850,1206B151K500NT,1206,69,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C295922,0402B151M500CT,0402,58,150pF ±20% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C162455,GRM31A7U2H151JW31D,1206,58,150pF ±5% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C106185,C2211X151K302T,2211,54,150pF ±10% 3kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C282829,TCC1206X7R151K102FT,1206,47,150pF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C327123,AC0603JRNPO9BN151,0603,31,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C282742,TCC0805X7R151K251BT,0805,31,150pF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C152886,0805B151K500CT,0805,30,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C152972,1206B151K501CT,1206,30,150pF ±10% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C376812,TCC0603X7R151M500CT,0603,29,150pF ±20% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C342949,C3216C0G2J151JT000N,1206,25,150pF ±5% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C152986,0805B151K501CT,0805,21,150pF ±10% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C541366,CC0402JRNPO8BN151,0402,19,150pF ±5% 25V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C527267,CC1206JKNPOZBN151,1206,16,150pF ±5% 630V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C152996,1808N151J202CT,1808,13,150pF ±5% 2kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C126550,GCM1885C1H151JA16D,0603,6,150pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C105921,C0805N151J101T,0805,1,150pF ±5% 100V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C282830,TCC1206X7R151K251DT,1206,1,150pF ±10% 250V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000150000000,microfarad
C1594,0603B151K500NT,0603,138149,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,base,0.000150000000,microfarad
C1527,0402B151K500NT,0402,59819,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,base,0.000150000000,microfarad
C1716,0805B151K500NT,0805,40868,150pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,base,0.000150000000,microfarad
C152786,0402N161J500,0402,7999,160pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000160000000,microfarad
C1528,0402B161K500NT,0402,7653,160pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000160000000,microfarad
C710893,GRM1885C1H161JA01D,0603,1175,160pF ±5%,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000160000000,microfarad
C327274,CC0603JRNPO9BN161,0603,568,160pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000160000000,microfarad
C1720,0805B161K500NT,0805,477,160pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000160000000,microfarad
C318665,CL10C161JB8NNNC,0603,4,160pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000160000000,microfarad
C285199,0402B181K500NT,0402,31069,180pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C106999,CC0402JRNPO9BN181,0402,20452,180pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C56472,C1005C0G1H181JT000F,0402,18774,180pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C610010,V181K0201X7R500NAT,0201,13600,180pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C338156,0402B181K500CT,0402,9382,180pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C376815,TCC0603X7R181K500CT,0603,8951,180pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C437435,GCM1555C1H181FA16D,0402,8826,180pF ±1% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C97862,GRM1555C1H181JA01D,0402,8505,180pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C161410,GRM0335C1H181JA01D,0201,8282,180pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C107023,CC0402KRX7R9BB181,0402,7158,180pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C78636,0402CG181J500NT,0402,6827,180pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C295963,0402N181K500CT,0402,5545,180pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C124184,0603CG181J500NT,0603,5120,180pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C282845,TCC1206X7R181K102FT,1206,4785,180pF ±10% 1kV,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C1598,0603B181K500NT,0603,4711,180pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C312091,C1005X7R181MGTS,0402,4448,180pF ±20% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C527305,CC1206JRNPOBBN181,1206,4025,180pF ±5% 500V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C113826,CC0805JRNPO9BN181,0805,3933,180pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C565593,FN18X181K500PSG,0603,3801,180pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C107041,CC0603JRNPO9BN181,0603,3548,180pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C376771,TCC0603COG181J500CT,0603,3509,180pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C12209,CL05C181JB5NNNC,0402,3435,180pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C440147,GCM1885C1H181JA16D,0603,3372,180pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C541470,CC0402FRNPO9BN181,0402,3134,180pF ±1pF 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C527047,CC0603FRNPO9BN181,0603,2880,180pF ±1% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C107077,CC0603KRX7R9BB181,0603,2847,180pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C147509,C1005X7R181KGTS,0402,2700,180pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C17096,CL10C181JB8NNNC,0603,2394,180pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C302016,0603B181K500CT,0603,2344,180pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C296050,0603N181J500CT,0603,2065,180pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C1721,0805B181K500NT,0805,2022,180pF ±10% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C472785,CL10C181JB81PNC,0603,1793,180pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
C412460,UMK105CG181JVHF,0402,1492,180pF ±5% 50V,Multilayer Ceramic Capacitors MLCC - SMD/SMT,expand,0.000180000000,microfarad
